name,competition,heat,date,total_time,lane,place,reaction_time,total_strides,hurdle_id,hurdle_timing,interval,velocity,strides,event,W/M,temporary_place,race_id
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 FINAL,2019-08-17,59.89,8.0,4,0.255,203.0,7,36.42,5.4,6.48,18.0,400m_H,W,4.0,2019_NYG_CHN_U20 FINAL
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 FINAL,2019-08-17,59.89,8.0,4,0.255,203.0,8,41.98,5.56,6.29,18.0,400m_H,W,4.0,2019_NYG_CHN_U20 FINAL
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 FINAL,2019-08-17,59.89,8.0,4,0.255,203.0,9,47.62,5.64,6.21,18.0,400m_H,W,4.0,2019_NYG_CHN_U20 FINAL
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 FINAL,2019-08-17,59.89,8.0,4,0.255,203.0,10,53.38,5.76,6.08,18.0,400m_H,W,4.0,2019_NYG_CHN_U20 FINAL
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 FINAL,2019-08-17,59.89,8.0,4,0.255,203.0,11,59.89,6.51,6.14,22.0,400m_H,W,4.0,2019_NYG_CHN_U20 FINAL
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,1,7.18,7.18,6.27,24.0,400m_H,W,2.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,2,11.7,4.52,7.74,17.0,400m_H,W,2.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,3,16.34,4.64,7.54,17.0,400m_H,W,1.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,4,21.1,4.76,7.35,17.0,400m_H,W,1.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,5,26.1,5.0,7.0,17.0,400m_H,W,1.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,6,31.4,5.3,6.6,18.0,400m_H,W,2.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,7,37.02,5.62,6.23,18.0,400m_H,W,3.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,8,42.96,5.94,5.89,19.0,400m_H,W,3.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,9,49.18,6.22,5.63,19.0,400m_H,W,3.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,10,55.78,6.6,5.3,21.0,400m_H,W,3.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,62.86,3.0,3,0.394,209.5,11,62.86,7.08,5.65,22.5,400m_H,W,3.0,2019_NYG_CHN_U20 Heat 2
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,1,7.2,7.2,6.25,24.0,400m_H,W,6.0,2019_NGP2_CHN_FINAL
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,2,11.74,4.54,7.71,17.0,400m_H,W,5.0,2019_NGP2_CHN_FINAL
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,3,16.42,4.68,7.48,17.0,400m_H,W,5.0,2019_NGP2_CHN_FINAL
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,4,21.24,4.82,7.26,17.0,400m_H,W,2.0,2019_NGP2_CHN_FINAL
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,5,26.46,5.22,6.7,18.0,400m_H,W,5.0,2019_NGP2_CHN_FINAL
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,6,31.88,5.42,6.46,18.0,400m_H,W,5.0,2019_NGP2_CHN_FINAL
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,7,37.5,5.62,6.23,19.0,400m_H,W,7.0,2019_NGP2_CHN_FINAL
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,8,43.34,5.84,5.99,19.0,400m_H,W,7.0,2019_NGP2_CHN_FINAL
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,9,49.2,5.86,5.97,19.0,400m_H,W,7.0,2019_NGP2_CHN_FINAL
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,10,55.24,6.04,5.79,19.0,400m_H,W,7.0,2019_NGP2_CHN_FINAL
Wang Jiaqi,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",FINAL,2019-04-12,61.96,3.0,7,0.300,209.2,11,61.96,6.72,5.95,22.2,400m_H,W,7.0,2019_NGP2_CHN_FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,1,7.2,7.2,6.25,24.0,400m_H,W,4.0,2019_NYG_CHN_U18 FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,2,12.36,5.16,6.78,17.0,400m_H,W,7.0,2019_NYG_CHN_U18 FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,3,17.4,5.04,6.94,17.0,400m_H,W,7.0,2019_NYG_CHN_U18 FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,4,22.44,5.04,6.94,17.0,400m_H,W,7.0,2019_NYG_CHN_U18 FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,5,27.76,5.32,6.58,17.0,400m_H,W,7.0,2019_NYG_CHN_U18 FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,6,33.36,5.6,6.25,17.0,400m_H,W,7.0,2019_NYG_CHN_U18 FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,7,39.32,5.96,5.87,18.0,400m_H,W,7.0,2019_NYG_CHN_U18 FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,8,45.72,6.4,5.47,19.0,400m_H,W,7.0,2019_NYG_CHN_U18 FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,9,52.32,6.6,5.3,19.0,400m_H,W,7.0,2019_NYG_CHN_U18 FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,10,59.06,6.74,5.19,19.0,400m_H,W,7.0,2019_NYG_CHN_U18 FINAL
Wang Shuzhen,"2019 Chinese National Youth Games (Taiyuan, CHN)",U18 FINAL,2019-08-17,67.12,3.0,7,0.204,207.0,11,67.12,8.06,4.96,23.0,400m_H,W,7.0,2019_NYG_CHN_U18 FINAL
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,1,7.32,7.32,6.15,24.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,2,12.12,4.8,7.29,17.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,3,17.0,4.88,7.17,17.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,4,22.04,5.04,6.94,17.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,5,27.28,5.24,6.68,18.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,6,32.8,5.52,6.34,18.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,7,38.54,5.74,6.1,18.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,8,44.48,5.94,5.89,19.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,9,50.7,6.22,5.63,19.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,10,56.9,6.2,5.65,19.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
Wang Yuanyuan,"2019 Chinese National Youth Games (Taiyuan, CHN)",U20 Heat 2,2019-08-17,63.49,5.0,4,0.191,208.0,11,63.49,6.59,6.07,22.0,400m_H,W,4.0,2019_NYG_CHN_U20 Heat 2
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,1,6.99,6.99,6.44,24.0,400m_H,W,5.0,2022_NCHU20_JPN_FINAL
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,2,11.61,4.62,7.58,17.0,400m_H,W,5.0,2022_NCHU20_JPN_FINAL
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,3,16.33,4.72,7.42,17.0,400m_H,W,4.0,2022_NCHU20_JPN_FINAL
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,4,21.22,4.89,7.16,17.0,400m_H,W,5.0,2022_NCHU20_JPN_FINAL
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,5,26.28,5.06,6.92,17.0,400m_H,W,5.0,2022_NCHU20_JPN_FINAL
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,6,31.53,5.25,6.67,17.0,400m_H,W,5.0,2022_NCHU20_JPN_FINAL
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,7,36.95,5.42,6.46,17.0,400m_H,W,5.0,2022_NCHU20_JPN_FINAL
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,8,42.61,5.66,6.18,17.0,400m_H,W,5.0,2022_NCHU20_JPN_FINAL
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,9,48.57,5.96,5.87,19.0,400m_H,W,5.0,2022_NCHU20_JPN_FINAL
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,10,54.6,6.03,5.8,19.0,400m_H,W,5.0,2022_NCHU20_JPN_FINAL
"Wasada, Mahiro","2022 Japanese U20 National Championsips (Osaka, JPN)",FINAL,2022-06-12,61.34,4.0,6,0.175,203.0,11,61.34,6.74,5.93,22.0,400m_H,W,5.0,2022_NCHU20_JPN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,1,6.4,6.4,7.03,22.0,400m_H,W,1.0,2020_CT_HUN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,2,10.6,4.2,8.33,15.0,400m_H,W,2.0,2020_CT_HUN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,3,14.92,4.32,8.1,15.0,400m_H,W,2.0,2020_CT_HUN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,4,19.36,4.44,7.88,15.0,400m_H,W,2.0,2020_CT_HUN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,5,23.92,4.56,7.68,15.0,400m_H,W,1.0,2020_CT_HUN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,6,28.72,4.8,7.29,16.0,400m_H,W,1.0,2020_CT_HUN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,7,33.76,5.04,6.94,16.0,400m_H,W,2.0,2020_CT_HUN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,8,39.0,5.24,6.68,16.0,400m_H,W,2.0,2020_CT_HUN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,9,44.52,5.52,6.34,17.0,400m_H,W,3.0,2020_CT_HUN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,10,50.04,5.52,6.34,17.0,400m_H,W,3.0,2020_CT_HUN_FINAL
"Watson, Sage","2020 István Gyulai Memorial (Székesfehérvár, HUN)",FINAL,2020-08-19,56.29,5.0,3,0.199,184.0,11,56.29,6.25,6.4,20.0,400m_H,W,3.0,2020_CT_HUN_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,1,6.52,6.52,6.9,22.0,400m_H,W,6.0,2019_DL_ITA_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,2,10.8,4.28,8.18,15.0,400m_H,W,6.0,2019_DL_ITA_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,3,15.2,4.4,7.95,15.0,400m_H,W,8.0,2019_DL_ITA_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,4,19.72,4.52,7.74,15.0,400m_H,W,7.0,2019_DL_ITA_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,5,24.32,4.6,7.61,15.0,400m_H,W,7.0,2019_DL_ITA_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,6,29.0,4.68,7.48,15.0,400m_H,W,6.0,2019_DL_ITA_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,7,33.92,4.92,7.11,16.0,400m_H,W,8.0,2019_DL_ITA_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,8,38.96,5.04,6.94,16.0,400m_H,W,8.0,2019_DL_ITA_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,9,44.2,5.24,6.68,16.0,400m_H,W,8.0,2019_DL_ITA_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,10,49.6,5.4,6.48,17.0,400m_H,W,8.0,2019_DL_ITA_FINAL
"Watson, Sage","2019 Golden Gala Pietro Mennea (Rome, ITA)",FINAL,2019-06-06,55.71,1.0,7,0.171,181.7,11,55.71,6.11,6.55,19.7,400m_H,W,7.0,2019_DL_ITA_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,1,6.44,6.44,6.99,22.0,400m_H,W,8.0,2018_DL_GBR_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,2,10.72,4.28,8.18,15.0,400m_H,W,7.0,2018_DL_GBR_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,3,15.04,4.32,8.1,15.0,400m_H,W,4.0,2018_DL_GBR_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,4,19.44,4.4,7.95,15.0,400m_H,W,4.0,2018_DL_GBR_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,5,24.0,4.56,7.68,15.0,400m_H,W,5.0,2018_DL_GBR_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,6,28.8,4.8,7.29,16.0,400m_H,W,6.0,2018_DL_GBR_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,7,33.82,5.02,6.97,16.0,400m_H,W,6.0,2018_DL_GBR_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,8,38.88,5.06,6.92,16.0,400m_H,W,6.0,2018_DL_GBR_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,9,44.2,5.32,6.58,17.0,400m_H,W,6.0,2018_DL_GBR_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,10,49.8,5.6,6.25,17.0,400m_H,W,8.0,2018_DL_GBR_FINAL
"Watson, Sage","2018 Müller Anniversary Games (London, GBR)",FINAL,2018-07-21,56.21,2.0,8,0.174,184.0,11,56.21,6.41,6.24,20.0,400m_H,W,8.0,2018_DL_GBR_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,1,6.2,6.2,7.26,22.0,400m_H,W,3.0,2017_WCH_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,2,10.32,4.12,8.5,15.0,400m_H,W,3.0,2017_WCH_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,3,14.48,4.16,8.41,15.0,400m_H,W,4.0,2017_WCH_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,4,18.76,4.28,8.18,15.0,400m_H,W,4.0,2017_WCH_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,5,23.16,4.4,7.95,15.0,400m_H,W,4.0,2017_WCH_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,6,27.72,4.56,7.68,15.0,400m_H,W,4.0,2017_WCH_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,7,32.4,4.68,7.48,15.0,400m_H,W,5.0,2017_WCH_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,8,37.52,5.12,6.84,16.0,400m_H,W,5.0,2017_WCH_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,9,42.8,5.28,6.63,16.0,400m_H,W,5.0,2017_WCH_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,10,48.44,5.64,6.21,17.0,400m_H,W,5.0,2017_WCH_FINAL
"Watson, Sage","2017 IAAF World Championships (London, GBR)",FINAL,2017-08-10,54.92,8.0,6,0.172,181.0,11,54.92,6.48,6.17,20.0,400m_H,W,6.0,2017_WCH_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,1,6.52,6.52,6.9,23.0,400m_H,W,7.0,2017_DL_MAR_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,2,10.8,4.28,8.18,15.0,400m_H,W,7.0,2017_DL_MAR_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,3,15.24,4.44,7.88,15.0,400m_H,W,6.0,2017_DL_MAR_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,4,19.68,4.44,7.88,15.0,400m_H,W,7.0,2017_DL_MAR_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,5,24.36,4.68,7.48,15.0,400m_H,W,6.0,2017_DL_MAR_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,6,29.28,4.92,7.11,16.0,400m_H,W,8.0,2017_DL_MAR_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,7,34.4,5.12,6.84,17.0,400m_H,W,8.0,2017_DL_MAR_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,8,39.64,5.24,6.68,17.0,400m_H,W,8.0,2017_DL_MAR_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,9,44.84,5.2,6.73,16.0,400m_H,W,8.0,2017_DL_MAR_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,10,50.08,5.24,6.68,17.0,400m_H,W,8.0,2017_DL_MAR_FINAL
"Whyte, Rhonda","2017 Meeting International Mohammed VI D'Athletisme (Rabat, MAR)",FINAL,2017-07-16,56.0,3.0,8,0.146,185.7,11,56.0,5.92,6.76,19.7,400m_H,W,8.0,2017_DL_MAR_FINAL
"Williams, Schowonda","1988 Olympic Games (Seoul, KOR)",Semi-Final 2 ,1988-09-26,56.71,8.0,7,0.157,199.9,1,6.44,6.44,6.99,24.0,400m_H,W,2.0,1988_OG_Semi-Final 2 
"Williams, Schowonda","1988 Olympic Games (Seoul, KOR)",Semi-Final 2 ,1988-09-26,56.71,8.0,7,0.157,199.9,2,10.64,4.2,8.33,16.0,400m_H,W,3.0,1988_OG_Semi-Final 2 
"Williams, Schowonda","1988 Olympic Games (Seoul, KOR)",Semi-Final 2 ,1988-09-26,56.71,8.0,7,0.157,199.9,3,14.95,4.31,8.12,16.0,400m_H,W,3.0,1988_OG_Semi-Final 2 
"Williams, Schowonda","1988 Olympic Games (Seoul, KOR)",Semi-Final 2 ,1988-09-26,56.71,8.0,7,0.157,199.9,4,19.4,4.45,7.87,16.0,400m_H,W,4.0,1988_OG_Semi-Final 2 
"Williams, Schowonda","1988 Olympic Games (Seoul, KOR)",Semi-Final 2 ,1988-09-26,56.71,8.0,7,0.157,199.9,5,24.09,4.69,7.46,17.0,400m_H,W,4.0,1988_OG_Semi-Final 2 
"Williams, Schowonda","1988 Olympic Games (Seoul, KOR)",Semi-Final 2 ,1988-09-26,56.71,8.0,7,0.157,199.9,6,28.9,4.81,7.28,17.0,400m_H,W,6.0,1988_OG_Semi-Final 2 
"Williams, Schowonda","1988 Olympic Games (Seoul, KOR)",Semi-Final 2 ,1988-09-26,56.71,8.0,7,0.157,199.9,7,33.74,4.84,7.23,17.0,400m_H,W,5.0,1988_OG_Semi-Final 2 
